id,date,lon,lat,logit_g,g,type,bathymetry,current_velocity,mixed_layer_depth,temperature,rep,presence
M-130,2017-04-04T20:00:00Z,73.34912141351171,2.395592126325904,1.157520041238061,0.6703146465449715,occurrence,-199.82986450195312,0.026681996881961823,14.106757164001465,29.211578369140625,NA,1
M-130,2017-04-05T20:00:00Z,73.33206236364751,2.424883433316386,1.1045290983454945,0.6564657712737652,occurrence,-199.82986450195312,0.026681996881961823,14.106757164001465,29.211578369140625,NA,1
M-130,2017-04-06T20:00:00Z,73.29876510731845,2.3831289046282538,1.2210845883351933,0.6864284673912487,occurrence,-199.82986450195312,0.026681996881961823,14.106757164001465,29.211578369140625,NA,1
M-130,2017-04-07T20:00:00Z,73.27449552876911,2.3423822935340937,1.2520950219516096,0.6940910092459532,occurrence,-199.82986450195312,0.026681996881961823,14.106757164001465,29.211578369140625,NA,1
M-130,2017-04-08T20:00:00Z,73.26318852166506,2.3193888069795143,1.2955644786278084,0.7046118546775421,occurrence,-199.82986450195312,0.026681996881961823,14.106757164001465,29.211578369140625,NA,1
M-130,2017-04-09T20:00:00Z,73.25449735152417,2.309607633662335,1.33470789594033,0.71386531829481,occurrence,-199.82986450195312,0.026681996881961823,14.106757164001465,29.211578369140625,NA,1
M-130,2017-04-10T20:00:00Z,73.2443053928675,2.3185075466499083,1.4139476791741783,0.7319585264983107,occurrence,-199.82986450195312,0.026681996881961823,14.106757164001465,29.211578369140625,NA,1
M-130,2017-04-11T20:00:00Z,73.23389844777375,2.333580954929843,1.4929977024010268,0.7491596455847727,occurrence,-199.82986450195312,0.026681996881961823,14.106757164001465,29.211578369140625,NA,1
M-130,2017-04-12T20:00:00Z,73.22406188070215,2.351385780326366,1.565780866464055,0.7642546577218735,occurrence,-199.82986450195312,0.026681996881961823,14.106757164001465,29.211578369140625,NA,1
M-130,2017-04-13T20:00:00Z,73.21564381998907,2.3686031497459874,1.6320896714116866,0.7773955841119176,occurrence,-199.82986450195312,0.026681996881961823,14.106757164001465,29.211578369140625,NA,1
M-130,2017-04-14T20:00:00Z,73.20957124783918,2.381887189134442,1.6953924103722984,0.7894056804482954,occurrence,-199.82986450195312,0.026681996881961823,14.106757164001465,29.211578369140625,NA,1
M-130,2017-04-15T20:00:00Z,73.21432806251204,2.372537849202443,1.76105567272961,0.8013215963630952,occurrence,-199.82986450195312,0.026681996881961823,14.106757164001465,29.211578369140625,NA,1
M-130,2017-04-16T20:00:00Z,73.1947239805147,2.372476058053138,1.825269452513644,0.8124519309945838,occurrence,-4.065972328186035,0.01631820946931839,7.6970086097717285,29.277124404907227,NA,1
M-130,2017-04-17T20:00:00Z,73.14620717245124,2.4065480890410957,1.850994210253672,0.8167686320464173,occurrence,-4.065972328186035,0.01631820946931839,7.6970086097717285,29.277124404907227,NA,1
M-130,2017-04-18T20:00:00Z,73.20946867026584,2.406497545849735,1.9151261516464817,0.8271830971366166,occurrence,-199.82986450195312,0.026681996881961823,14.106757164001465,29.211578369140625,NA,1
M-130,2017-04-19T20:00:00Z,73.28788665856582,2.3985138395259544,1.9470855397142344,0.8321912167046388,occurrence,-199.82986450195312,0.026681996881961823,14.106757164001465,29.211578369140625,NA,1
M-130,2017-04-20T20:00:00Z,73.35136428282036,2.3867378382960953,1.9333353418928585,0.8300511688948432,occurrence,-199.82986450195312,0.026681996881961823,14.106757164001465,29.211578369140625,NA,1
M-130,2017-04-21T20:00:00Z,73.3108305983254,2.371931155576267,2.0226813080334276,0.8435682106439223,occurrence,-199.82986450195312,0.026681996881961823,14.106757164001465,29.211578369140625,NA,1
M-130,2017-04-22T20:00:00Z,73.25320258128194,2.3579002933154793,2.101660009239523,0.8547708755179247,occurrence,-199.82986450195312,0.026681996881961823,14.106757164001465,29.211578369140625,NA,1
M-130,2017-04-23T20:00:00Z,73.1956285485276,2.346677355097747,2.150338192944971,0.8613395804203785,occurrence,-4.065972328186035,0.01631820946931839,7.6970086097717285,29.277124404907227,NA,1
M-130,2017-04-24T20:00:00Z,73.18279914802942,2.3504617082072627,2.2145680916641872,0.8696281100247398,occurrence,-4.065972328186035,0.01631820946931839,7.6970086097717285,29.277124404907227,NA,1
M-130,2017-04-25T20:00:00Z,73.15817769025277,2.375418018946189,2.28322311497174,0.8780273691402053,occurrence,-4.065972328186035,0.01631820946931839,7.6970086097717285,29.277124404907227,NA,1
M-130,2017-04-26T20:00:00Z,73.15861747577546,2.379958227138176,2.3515884892375136,0.8859370720217056,occurrence,-4.065972328186035,0.01631820946931839,7.6970086097717285,29.277124404907227,NA,1
M-130,2017-04-27T20:00:00Z,73.16674231893879,2.378710676315411,2.440941928036022,0.8956231909394468,occurrence,-4.065972328186035,0.01631820946931839,7.6970086097717285,29.277124404907227,NA,1
M-130,2017-04-28T20:00:00Z,73.17868095415766,2.3728413161938917,2.5258246842712246,0.9041756069747592,occurrence,-4.065972328186035,0.01631820946931839,7.6970086097717285,29.277124404907227,NA,1
M-130,2017-04-29T20:00:00Z,73.19355141658185,2.353731940833751,2.603002291023872,0.9114330435559328,occurrence,-4.065972328186035,0.01631820946931839,7.6970086097717285,29.277124404907227,NA,1
M-130,2017-04-30T20:00:00Z,73.1733791660539,2.339697462247175,2.6794668500634504,0.9181626983428604,occurrence,-4.065972328186035,0.01631820946931839,7.6970086097717285,29.277124404907227,NA,1
M-130,2017-05-01T20:00:00Z,73.13861738587377,2.330440190042676,2.765178623289267,0.9251916416074496,occurrence,-4.065972328186035,0.01631820946931839,7.6970086097717285,29.277124404907227,NA,1
M-130,2017-05-02T20:00:00Z,73.0957032700446,2.327835548354472,2.8464762531656627,0.9313854525995844,occurrence,-4.065972328186035,0.01631820946931839,7.6970086097717285,29.277124404907227,NA,1
M-130,2017-05-03T20:00:00Z,73.04988549127448,2.333963407882797,2.9234166286244725,0.9368485931185068,occurrence,-4.065972328186035,0.01631820946931839,7.6970086097717285,29.277124404907227,NA,1
M-130,2017-05-04T20:00:00Z,73.00638601115627,2.3509454640570406,2.9977514930376135,0.94178013232509,occurrence,-4.065972328186035,0.01631820946931839,7.6970086097717285,29.277124404907227,NA,1
M-130,2017-05-05T20:00:00Z,72.97043060943564,2.3809464323329683,3.0710135644362313,0.946326520164407,occurrence,-368.5069274902344,0.016687804833054543,12.578815460205078,29.21912384033203,NA,1
M-130,2017-05-06T20:00:00Z,72.94727353596889,2.4261743076074533,3.142916461600069,0.9505029572450356,occurrence,-368.5069274902344,0.016687804833054543,12.578815460205078,29.21912384033203,NA,1
M-130,2017-05-07T20:00:00Z,72.95618117586707,2.501563018255822,3.175392507613233,0.952300977464746,occurrence,-364.5625,0.1660291850566864,15.30768871307373,29.191776275634766,NA,1
M-130,2017-05-08T20:00:00Z,72.9917479473753,2.632687542435969,3.1997155995268964,0.953612879091172,occurrence,-364.5625,0.1660291850566864,15.30768871307373,29.191776275634766,NA,1
M-130,2017-05-09T20:00:00Z,73.04658958179664,2.9306387621263315,2.9396897028236144,0.9379565940573752,occurrence,-238.44618225097656,0.04555489495396614,15.512297630310059,29.104379653930664,NA,1
M-130,2017-05-10T20:00:00Z,72.96273074255733,3.184096946566463,2.2544792205515174,0.8745675498695676,occurrence,-50.78125,0.031125638633966446,10.550480842590332,29.12936782836914,NA,1
M-130,2017-05-11T20:00:00Z,72.8896338173003,3.3289122470666066,1.2155376086119594,0.6850440641927427,occurrence,-126.06771087646484,0.02124009281396866,14.670348167419434,29.098600387573242,NA,1
M-130,2017-05-12T20:00:00Z,72.85381955250602,3.315201617729953,1.158622892862986,0.6705988715379552,occurrence,-126.06771087646484,0.02124009281396866,14.670348167419434,29.098600387573242,NA,1
M-130,2017-05-13T20:00:00Z,72.87147064236589,3.272428247138086,1.2215800813454094,0.6865519283682274,occurrence,-126.06771087646484,0.02124009281396866,14.670348167419434,29.098600387573242,NA,1
M-130,2017-05-14T20:00:00Z,72.89844426077195,3.2139921005603984,1.2320069088982342,0.6891422300296848,occurrence,-50.78125,0.031125638633966446,10.550480842590332,29.12936782836914,NA,1
M-130,2017-05-15T20:00:00Z,72.86216421119167,3.3165132265891084,1.2894916614730876,0.7031575298860536,occurrence,-126.06771087646484,0.02124009281396866,14.670348167419434,29.098600387573242,NA,1
M-130,2017-05-16T20:00:00Z,72.97718879601322,3.3016775543510537,1.329950421362811,0.7127518077973545,occurrence,-126.06771087646484,0.02124009281396866,14.670348167419434,29.098600387573242,NA,1
M-130,2017-05-17T20:00:00Z,73.02378578917491,3.2563225180905913,1.1583497343221227,0.6705284888401559,occurrence,-313.30902099609375,0.030190424993634224,16.467557907104492,29.09959602355957,NA,1
M-130,2017-05-18T20:00:00Z,72.98220856297152,3.297563700969503,1.0698896981099997,0.6472108099299932,occurrence,-126.06771087646484,0.02124009281396866,14.670348167419434,29.098600387573242,NA,1
M-130,2017-05-19T20:00:00Z,73.02434320597305,3.2579540291610383,1.039119660981194,0.6388569859528168,occurrence,-313.30902099609375,0.030190424993634224,16.467557907104492,29.09959602355957,NA,1
M-130,2017-05-20T20:00:00Z,72.99905965043946,3.293072028691092,1.0133237067648722,0.6317582866972805,occurrence,-126.06771087646484,0.02124009281396866,14.670348167419434,29.098600387573242,NA,1
M-130,2017-05-21T20:00:00Z,72.99458314444809,3.2430552378234836,1.0624552440159964,0.6452038042405274,occurrence,-50.78125,0.031125638633966446,10.550480842590332,29.12936782836914,NA,1
M-130,2017-05-22T20:00:00Z,72.9846776134868,3.2948747207258293,1.2980395112847494,0.7052031363012188,occurrence,-126.06771087646484,0.02124009281396866,14.670348167419434,29.098600387573242,NA,1
M-130,2017-05-23T20:00:00Z,73.0098080879405,3.261430716947725,1.329332107422826,0.7126068617848214,occurrence,-313.30902099609375,0.030190424993634224,16.467557907104492,29.09959602355957,NA,1
M-130,2017-05-24T20:00:00Z,72.97507404293547,3.3025826747562013,1.7902890862833047,0.8064520476381346,occurrence,-126.06771087646484,0.02124009281396866,14.670348167419434,29.098600387573242,NA,1
M-130,2017-05-25T20:00:00Z,72.94902940230065,3.308328118264946,-0.8166476825419133,0.02646500691550398,occurrence,-126.06771087646484,0.02124009281396866,14.670348167419434,29.098600387573242,NA,1
M-130,2017-05-26T20:00:00Z,72.9406215510469,3.3016094553773567,-0.3735101222081084,0.16988031145384497,occurrence,-126.06771087646484,0.02124009281396866,14.670348167419434,29.098600387573242,NA,1
M-130,2017-05-27T20:00:00Z,72.93281923160276,3.302224708859693,0.2195235957872047,0.3781204282431875,occurrence,-126.06771087646484,0.02124009281396866,14.670348167419434,29.098600387573242,NA,1
M-130,2017-05-28T20:00:00Z,72.97497668991375,3.3024733400375443,0.5204737344285487,0.4809833479599141,occurrence,-126.06771087646484,0.02124009281396866,14.670348167419434,29.098600387573242,NA,1
M-130,2017-05-29T20:00:00Z,72.97510499659595,3.3153625851345816,0.8421780844635122,0.582526051730662,occurrence,-126.06771087646484,0.02124009281396866,14.670348167419434,29.098600387573242,NA,1
M-130,2017-05-30T20:00:00Z,72.975684171126,3.3034200949595456,1.303828451087987,0.7065828446764704,occurrence,-126.06771087646484,0.02124009281396866,14.670348167419434,29.098600387573242,NA,1
M-130,2017-05-31T20:00:00Z,72.94430615287253,3.417928005388976,1.389362093854295,0.7264361951956669,occurrence,-126.06771087646484,0.02124009281396866,14.670348167419434,29.098600387573242,NA,1
M-130,2017-06-01T20:00:00Z,72.93998751676533,3.511721619535767,1.488915325184825,0.7482919733912506,occurrence,-65.05208587646484,0.03167356923222542,12.031608581542969,29.143245697021484,NA,1
M-130,2017-06-02T20:00:00Z,72.95015477108903,3.5852261314604212,1.597592755628041,0.7706312417692865,occurrence,-65.05208587646484,0.03167356923222542,12.031608581542969,29.143245697021484,NA,1
M-130,2017-06-03T20:00:00Z,72.96540204795026,3.635061523117165,1.7250292962715914,0.7948515627512058,occurrence,-65.05208587646484,0.03167356923222542,12.031608581542969,29.143245697021484,NA,1
M-130,2017-06-04T20:00:00Z,72.97851187554905,3.6081932971121864,1.959714567899776,0.8341374148383722,occurrence,-65.05208587646484,0.03167356923222542,12.031608581542969,29.143245697021484,NA,1
M-130,2017-06-05T20:00:00Z,73.0359357362651,3.578679322804843,2.076071339401335,0.8512161116370258,occurrence,-398.5486145019531,0.040139857679605484,17.468175888061523,29.10699462890625,NA,1
M-130,2017-06-06T20:00:00Z,72.86694769243515,3.48546022733831,1.9750661431215155,0.8364783775683677,occurrence,-65.05208587646484,0.03167356923222542,12.031608581542969,29.143245697021484,NA,1
M-130,2017-06-07T20:00:00Z,72.80795579044722,3.45904357206514,1.8615063064841049,0.8185094843048188,occurrence,-65.05208587646484,0.03167356923222542,12.031608581542969,29.143245697021484,NA,1
M-130,2017-06-08T20:00:00Z,72.78089689317778,3.481023919319539,1.834783662122817,0.8140578390185678,occurrence,-351.35589599609375,0.07063709944486618,14.7969331741333,29.12239646911621,NA,1
M-130,2017-06-09T20:00:00Z,72.69489725986898,3.49788529044719,1.719517636063155,0.7938472423193053,occurrence,-351.35589599609375,0.07063709944486618,14.7969331741333,29.12239646911621,NA,1
M-130,2017-06-10T20:00:00Z,72.80383829889963,3.466264324268012,1.7012830935683148,0.7904970382257445,occurrence,-65.05208587646484,0.03167356923222542,12.031608581542969,29.143245697021484,NA,1
M-130,2017-06-11T20:00:00Z,72.79804760620789,3.4691054359682725,1.7438117867099083,0.7982451581689517,occurrence,-351.35589599609375,0.07063709944486618,14.7969331741333,29.12239646911621,NA,1
M-130,2017-06-12T20:00:00Z,72.7048808869107,3.6951520271370426,0.9316640986964831,0.6087232202690563,occurrence,-283.0382080078125,0.023677175864577293,13.272729873657227,29.180421829223633,NA,1
M-130,2017-06-13T20:00:00Z,72.69057066826421,3.702108833515827,1.1767255550525977,0.6752408490561752,occurrence,-283.0382080078125,0.023677175864577293,13.272729873657227,29.180421829223633,NA,1
M-130,2017-06-14T20:00:00Z,72.69447085094457,3.693433244950231,1.4361873144619195,0.7368832460060623,occurrence,-283.0382080078125,0.023677175864577293,13.272729873657227,29.180421829223633,NA,1
M-130,2017-06-15T20:00:00Z,72.79988012934815,3.630887053453905,1.5602445884399112,0.7631312538410702,occurrence,-351.35589599609375,0.07063709944486618,14.7969331741333,29.12239646911621,NA,1
M-130,2017-06-16T20:00:00Z,72.89527139675667,3.67250683421362,1.4428155048265972,0.7383380222403649,occurrence,-12.987847328186035,0.034128203988075256,9.455531120300293,29.19495391845703,NA,1
M-130,2017-06-17T20:00:00Z,72.93745142304986,3.5461909512126555,1.554782690393662,0.7620189572583717,occurrence,-65.05208587646484,0.03167356923222542,12.031608581542969,29.143245697021484,NA,1
M-130,2017-06-18T20:00:00Z,72.9269796590196,3.5348905919669327,1.5870888816373572,0.7685405497292791,occurrence,-65.05208587646484,0.03167356923222542,12.031608581542969,29.143245697021484,NA,1
M-130,2017-06-19T20:00:00Z,72.92543420709208,3.5252695469050215,1.6317454225429913,0.777328850980511,occurrence,-65.05208587646484,0.03167356923222542,12.031608581542969,29.143245697021484,NA,1
M-130,2017-06-20T20:00:00Z,72.81714860429989,3.487563647717169,1.5368581172113318,0.7583408110645945,occurrence,-65.05208587646484,0.03167356923222542,12.031608581542969,29.143245697021484,NA,1
M-130,2017-06-21T20:00:00Z,72.83683293551192,3.4642485799581135,1.5037910431956458,0.7514428883840585,occurrence,-65.05208587646484,0.03167356923222542,12.031608581542969,29.143245697021484,NA,1
M-130,2017-06-22T20:00:00Z,72.85710405276406,3.465085092600815,1.540438074290376,0.7590788416979626,occurrence,-65.05208587646484,0.03167356923222542,12.031608581542969,29.143245697021484,NA,1
M-130,2017-06-23T20:00:00Z,72.86196924329317,3.473498384200379,1.6146560526232774,0.7739965926106003,occurrence,-65.05208587646484,0.03167356923222542,12.031608581542969,29.143245697021484,NA,1
M-130,2017-06-24T20:00:00Z,72.8602559388882,3.485523044478315,1.6966804947294067,0.7896447011993202,occurrence,-65.05208587646484,0.03167356923222542,12.031608581542969,29.143245697021484,NA,1
M-130,2017-06-25T20:00:00Z,72.85855286678822,3.4982196200266276,1.7771401816671135,0.8041576006215063,occurrence,-65.05208587646484,0.03167356923222542,12.031608581542969,29.143245697021484,NA,1
M-130,2017-06-26T20:00:00Z,72.86330585218421,3.5086901285464185,1.85569997962681,0.8175495805001661,occurrence,-65.05208587646484,0.03167356923222542,12.031608581542969,29.143245697021484,NA,1
M-130,2017-06-27T20:00:00Z,72.91615379624795,3.513773221124366,1.9143753775123091,0.8270640084565696,occurrence,-65.05208587646484,0.03167356923222542,12.031608581542969,29.143245697021484,NA,1
M-130,2017-06-28T20:00:00Z,72.91995035235215,3.541337739101591,-0.9061043419457552,0,occurrence,-65.05208587646484,0.03167356923222542,12.031608581542969,29.143245697021484,NA,1
M-130,2017-06-29T20:00:00Z,72.90719426405123,3.562318991245762,-0.4140682030362096,0.15605688488101543,occurrence,-65.05208587646484,0.03167356923222542,12.031608581542969,29.143245697021484,NA,1
M-130,2017-06-30T20:00:00Z,72.90926508743101,3.5893816129249836,0.09300320589486125,0.3335906824660035,occurrence,-65.05208587646484,0.03167356923222542,12.031608581542969,29.143245697021484,NA,1
M-130,2017-07-01T20:00:00Z,72.9142013240704,3.5084899970517207,0.5670829669949556,0.4963302260925718,occurrence,-65.05208587646484,0.03167356923222542,12.031608581542969,29.143245697021484,NA,1
M-130,2017-07-02T20:00:00Z,72.89426090373313,3.490347167577888,0.7932240007691747,0.5677894304275842,occurrence,-65.05208587646484,0.03167356923222542,12.031608581542969,29.143245697021484,NA,1
M-130,2017-07-03T20:00:00Z,72.89101720189636,3.504295308798265,0.9519882939449792,0.6145354882401629,occurrence,-65.05208587646484,0.03167356923222542,12.031608581542969,29.143245697021484,NA,1
M-130,2017-07-04T20:00:00Z,72.77438122689644,3.5223753956052963,0.943579526645844,0.6121370579439134,occurrence,-351.35589599609375,0.07063709944486618,14.7969331741333,29.12239646911621,NA,1
M-130,2017-07-05T20:00:00Z,72.75881678059125,3.517120848692117,0.6745636164258162,0.5309515051982153,occurrence,-351.35589599609375,0.07063709944486618,14.7969331741333,29.12239646911621,NA,1
M-130,2017-07-06T20:00:00Z,72.90382768401386,3.5014428317957553,0.43024354143204135,0.4507654509229293,occurrence,-65.05208587646484,0.03167356923222542,12.031608581542969,29.143245697021484,NA,1
M-130,2017-07-07T20:00:00Z,72.93624155194115,3.5057279428387744,0.2839200215116553,0.4005718985997174,occurrence,-65.05208587646484,0.03167356923222542,12.031608581542969,29.143245697021484,NA,1
M-130,2017-07-08T20:00:00Z,72.93175164954168,3.5189453516370737,0.4074366834182367,0.44303094534346193,occurrence,-65.05208587646484,0.03167356923222542,12.031608581542969,29.143245697021484,NA,1
M-130,2017-07-09T20:00:00Z,72.91561494040147,3.5388432065697466,0.5776723851006265,0.49979006907918183,occurrence,-65.05208587646484,0.03167356923222542,12.031608581542969,29.143245697021484,NA,1
M-130,2017-07-10T20:00:00Z,72.91366307082012,3.5735156847457445,0.708120090676229,0.5415235346212922,occurrence,-65.05208587646484,0.03167356923222542,12.031608581542969,29.143245697021484,NA,1
M-130,2017-07-11T20:00:00Z,72.91629745575662,3.5911019946909595,0.7831914692894217,0.564735116269151,occurrence,-65.05208587646484,0.03167356923222542,12.031608581542969,29.143245697021484,NA,1
M-130,2017-07-12T20:00:00Z,72.92671089495558,3.5264543428563795,0.961087408249135,0.6171207783385102,occurrence,-65.05208587646484,0.03167356923222542,12.031608581542969,29.143245697021484,NA,1
M-130,2017-07-13T20:00:00Z,72.93944511694856,3.547943676529159,1.2032810058686174,0.6819702952868857,occurrence,-65.05208587646484,0.03167356923222542,12.031608581542969,29.143245697021484,NA,1
M-130,2017-07-14T20:00:00Z,72.93324257630015,3.536960414581081,1.541111271393943,0.7592174347242003,occurrence,-65.05208587646484,0.03167356923222542,12.031608581542969,29.143245697021484,NA,1
M-130,2017-07-15T20:00:00Z,72.93007652954516,3.565515437038707,1.8563071422210735,0.8176501474268685,occurrence,-65.05208587646484,0.03167356923222542,12.031608581542969,29.143245697021484,NA,1
M-130,2017-07-16T20:00:00Z,72.9825715982686,3.6338719211207606,2.0989020673628738,0.854391147471729,occurrence,-65.05208587646484,0.03167356923222542,12.031608581542969,29.143245697021484,NA,1
M-130,2017-07-17T20:00:00Z,72.97795654482171,3.681080469097083,2.3384583331415723,0.8844522209791785,occurrence,-12.987847328186035,0.034128203988075256,9.455531120300293,29.19495391845703,NA,1
M-130,2017-07-18T20:00:00Z,72.955925324606,3.721454638276081,2.609159404167585,0.9119915725278052,occurrence,-12.987847328186035,0.034128203988075256,9.455531120300293,29.19495391845703,NA,1
M-130,2017-07-19T20:00:00Z,72.92662407023823,3.7575164226336497,2.8849188696161723,0.9341620424608574,occurrence,-12.987847328186035,0.034128203988075256,9.455531120300293,29.19495391845703,NA,1
M-130,2017-07-20T20:00:00Z,72.90194763696579,3.7911955164882016,3.1164064592356784,0.9489950086063528,occurrence,-12.987847328186035,0.034128203988075256,9.455531120300293,29.19495391845703,NA,1
M-130,2017-07-21T20:00:00Z,72.91356327469586,3.821391127770466,3.397993153979721,0.9632735893814603,occurrence,-12.987847328186035,0.034128203988075256,9.455531120300293,29.19495391845703,NA,1
M-130,2017-07-22T20:00:00Z,72.95059449247682,3.8483702464741927,3.679782739042487,0.9742554429176292,occurrence,-12.987847328186035,0.034128203988075256,9.455531120300293,29.19495391845703,NA,1
M-130,2017-07-23T20:00:00Z,73.02487268696956,3.870240194215641,3.959773124563388,0.9826108779012278,occurrence,-405.66839599609375,0.015997186303138733,18.013254165649414,29.09014129638672,NA,1
M-130,2017-07-24T20:00:00Z,73.14827444214434,3.885051514814068,4.232061119633111,0.9888397703779532,occurrence,-405.66839599609375,0.015997186303138733,18.013254165649414,29.09014129638672,NA,1
M-130,2017-07-25T20:00:00Z,73.33271329593036,3.890809062774889,4.487756308495101,0.9933650209562666,occurrence,-251.390625,0.029495108872652054,17.15264129638672,29.07091522216797,NA,1
M-130,2017-07-26T20:00:00Z,73.59011573143249,3.885483778405968,4.716035648684943,0.996552481633494,occurrence,-288.3263854980469,0.07830943167209625,11.865346908569336,29.034549713134766,NA,1
M-130,2017-07-27T20:00:00Z,73.93239096717429,3.86702371378713,4.9045834054189985,0.9986965403739518,occurrence,-1950.892333984375,0.11184456199407578,17.68307113647461,28.97600555419922,NA,1
M-130,2017-07-28T20:00:00Z,74.37139487424052,3.833363902509366,5.039070106068668,1,occurrence,-2652.953125,0.09508570283651352,17.657089233398438,28.981046676635742,NA,1
M-130,2017-07-29T20:00:00Z,75.02279362833333,3.765852103692075,5.000499401283836,0.9996436801912288,occurrence,-2626.454833984375,0.06195733696222305,17.643909454345703,28.948511123657227,NA,1
M-130,2017-07-30T20:00:00Z,75.76716999641785,3.683292954919677,4.820851460496816,0.9977932792387638,occurrence,-2816.21875,0.05949726700782776,17.528013229370117,28.934900283813477,NA,1
M-130,2017-07-31T20:00:00Z,76.57694217446887,3.589789280201672,4.4773820089595056,0.99320254760316,occurrence,-3407.001708984375,0.06125985458493233,17.905662536621094,28.938064575195312,NA,1
M-130,2017-08-01T20:00:00Z,77.42532302238133,3.489147907867841,3.9282376950184017,0.9817779044164052,occurrence,-3424.350830078125,0.058630604296922684,18.268497467041016,28.88228416442871,NA,1
M-130,2017-08-02T20:00:00Z,78.27226287378747,3.3867502796283366,3.0984304341086415,0.9479514735921644,occurrence,-3168.8681640625,0.05697562173008919,19.55161476135254,28.88125228881836,NA,1
M-130,2017-08-03T20:00:00Z,79.02119250890816,3.294783904270961,1.8515686610113544,0.816864108928233,occurrence,-4285.0087890625,0.040464531630277634,20.28464698791504,28.8666934967041,NA,1
M-130,2017-08-04T20:00:00Z,79.39483533327787,3.2473301454375463,0.03405162407921836,0.3127310643938102,occurrence,-4213.80224609375,0.04289787635207176,20.855838775634766,28.89736557006836,NA,1
M-130,2017-08-05T20:00:00Z,79.3345927283113,3.2480891099448304,0.488361171162996,0.47030238177588024,occurrence,-4213.80224609375,0.04289787635207176,20.855838775634766,28.89736557006836,NA,1
M-130,2017-08-06T20:00:00Z,79.3336652740544,3.118794365647155,1.6511500449130136,0.781066384753721,occurrence,-4213.80224609375,0.04289787635207176,20.855838775634766,28.89736557006836,NA,1
M-130,2017-08-07T20:00:00Z,79.33413354215234,2.949655574970006,2.517570165977683,0.9033706620879566,occurrence,-4227.90625,0.05160512775182724,21.205366134643555,28.932979583740234,NA,1
M-130,2017-08-08T20:00:00Z,79.31380658628974,2.761014939107425,3.0536162694978044,0.9452741478276592,occurrence,-4246.90966796875,0.05990596115589142,21.483976364135742,28.9639835357666,NA,1
M-130,2017-08-09T20:00:00Z,79.12923653579621,2.6047777109861348,3.34097480729148,0.960675399425482,occurrence,-4213.68408203125,0.06711503118276596,21.494659423828125,28.999055862426758,NA,1
M-130,2017-08-10T20:00:00Z,78.8321243328093,2.3794271343048585,3.221617568794534,0.954769293356825,occurrence,-3722.654541015625,0.07154927402734756,21.592525482177734,29.032896041870117,NA,1
M-130,2017-08-11T20:00:00Z,78.54832126539453,2.1418381025879487,2.8170503453500877,0.92919494600047,occurrence,-3916.828125,0.0784558430314064,21.752395629882812,29.065202713012695,NA,1
M-130,2017-08-12T20:00:00Z,78.47402395970119,1.928504908421782,2.7396940163262085,0.9231566586092844,occurrence,-4113.3212890625,0.0857943743467331,22.204999923706055,29.087173461914062,NA,1
M-130,2017-08-13T20:00:00Z,78.41623594373904,1.7643252688050917,2.6527553461511983,0.9158623689101174,occurrence,-4432.71533203125,0.09418356418609619,22.622949600219727,29.11073112487793,NA,1
M-130,2017-08-14T20:00:00Z,78.35006568339135,1.6216929021102648,2.6063475338016033,0.9117368678491998,occurrence,-4434.30224609375,0.09997864067554474,22.77305030822754,29.136213302612305,NA,1
M-130,2017-08-15T20:00:00Z,78.2772769001733,1.5002350338486874,2.59990765355554,0.9111511986418273,occurrence,-4434.30224609375,0.09997864067554474,22.77305030822754,29.136213302612305,NA,1
M-130,2017-08-16T20:00:00Z,78.19944952464226,1.3993439458422892,2.6313762590592864,0.9139824133012991,occurrence,-4641.48095703125,0.10431292653083801,22.914682388305664,29.164260864257812,NA,1
M-130,2017-08-17T20:00:00Z,78.11800533806071,1.3183527667759918,2.697272013323313,0.9196665680020556,occurrence,-4641.48095703125,0.10431292653083801,22.914682388305664,29.164260864257812,NA,1
M-130,2017-08-18T20:00:00Z,78.03426084545967,1.2566740021714091,2.7929588135620618,0.9273584618695936,occurrence,-4641.48095703125,0.10431292653083801,22.914682388305664,29.164260864257812,NA,1
M-130,2017-08-19T20:00:00Z,77.94948923935422,1.2138837203885824,2.9130443288731085,0.9361338662963218,occurrence,-4714.50537109375,0.11136309057474136,23.20420265197754,29.19133186340332,NA,1
M-130,2017-08-20T20:00:00Z,77.86497633878865,1.1897540325000513,3.051816844778935,0.9451643454918583,occurrence,-4714.50537109375,0.11136309057474136,23.20420265197754,29.19133186340332,NA,1
M-130,2017-08-21T20:00:00Z,77.782061999079815,1.1842475568775852,3.2036324184381235,0.9538214042974604,occurrence,-4624.033203125,0.10783251374959946,23.079208374023438,29.193279266357422,NA,1
M-130,2017-08-22T20:00:00Z,77.70216488167699,1.1974899848747649,3.363196730833359,0.9617044735679392,occurrence,-4624.033203125,0.10783251374959946,23.079208374023438,29.193279266357422,NA,1
M-130,2017-08-23T20:00:00Z,77.62679268715577,1.2297340301951163,3.525725352401541,0.968614153505325,occurrence,-4624.033203125,0.10783251374959946,23.079208374023438,29.193279266357422,NA,1
M-130,2017-08-24T20:00:00Z,77.55754177056406,1.2813234449982285,3.686995842770138,0.974499911647543,occurrence,-4549.876953125,0.09465666860342026,22.645267486572266,29.17333221435547,NA,1
M-130,2017-08-25T20:00:00Z,77.49609016394639,1.3526615916806188,3.84331917421073,0.979405260609896,occurrence,-4549.876953125,0.09465666860342026,22.645267486572266,29.17333221435547,NA,1
